speed;age;miles;group
119.0;40.0;16.0;1
101.0;26.0;10.0;2
131.0;72.0;47.0;2
107.0;23.0;11.0;2
128.0;64.0;11.0;2
117.0;47.0;43.0;2
111.0;43.0;18.0;1
140.0;50.0;42.0;1
153.0;53.0;34.0;2
113.0;28.0;26.0;1
144.0;32.0;47.0;0
141.0;49.0;36.0;1
149.0;52.0;35.0;1
125.0;40.0;11.0;1
105.0;41.0;27.0;1
96.0;46.0;12.0;1
123.0;47.0;23.0;1
84.0;39.0;29.0;2
125.0;54.0;1.0;2
103.0;57.0;35.0;1
121.0;85.0;25.0;2
123.0;59.0;42.0;0
150.0;31.0;55.0;0
131.0;54.0;12.0;2
138.0;49.0;29.0;1
121.0;70.0;28.0;0
107.0;75.0;9.0;0
94.0;55.0;8.0;1
118.0;85.0;5.0;0
149.0;36.0;49.0;0
110.0;75.0;24.0;0
151.0;33.0;49.0;0
147.0;36.0;53.0;0
125.0;36.0;51.0;0
124.0;70.0;21.0;0
98.0;22.0;25.0;2
100.0;29.0;15.0;2
135.0;62.0;33.0;2
115.0;31.0;49.0;2
146.0;54.0;37.0;2
152.0;35.0;49.0;0
102.0;40.0;8.0;2
118.0;48.0;26.0;2
131.0;46.0;63.0;2
155.0;30.0;57.0;0
110.0;28.0;13.0;2
120.0;30.0;14.0;1
118.0;29.0;28.0;0
146.0;35.0;56.0;0
143.0;41.0;50.0;0
104.0;27.0;11.0;2
122.0;27.0;25.0;0
121.0;16.0;32.0;0
135.0;44.0;32.0;1
132.0;31.0;31.0;1
111.0;42.0;7.0;1
106.0;16.0;27.0;2
105.0;49.0;32.0;1
127.0;73.0;20.0;0
126.0;59.0;50.0;2
102.0;20.0;11.0;2
143.0;52.0;47.0;1
110.0;41.0;19.0;0
120.0;32.0;34.0;1
116.0;43.0;14.0;1
133.0;44.0;38.0;2
94.0;25.0;19.0;2
148.0;36.0;48.0;0
154.0;50.0;43.0;1
108.0;100.0;19.0;0
151.0;31.0;51.0;0
120.0;25.0;36.0;0
114.0;52.0;25.0;1
114.0;70.0;28.0;0
125.0;83.0;24.0;0
123.0;56.0;55.0;2
104.0;57.0;16.0;1
118.0;17.0;26.0;0
105.0;49.0;29.0;1
118.0;44.0;17.0;1
126.0;44.0;21.0;1
140.0;40.0;48.0;1
115.0;52.0;14.0;1
97.0;23.0;23.0;2
130.0;79.0;20.0;0
115.0;53.0;13.0;1
123.0;75.0;32.0;0
117.0;77.0;21.0;2
100.0;83.0;13.0;2
151.0;35.0;50.0;0
114.0;49.0;42.0;2
129.0;31.0;26.0;0
149.0;34.0;42.0;0
85.0;28.0;30.0;2
108.0;39.0;41.0;1
144.0;50.0;45.0;1
163.0;39.0;67.0;2
116.0;60.0;31.0;1
146.0;38.0;51.0;0
110.0;29.0;32.0;0
105.0;26.0;9.0;2
96.0;35.0;12.0;2
112.0;78.0;11.0;0
104.0;28.0;16.0;2
145.0;51.0;41.0;1
143.0;32.0;55.0;0
107.0;50.0;21.0;1
152.0;39.0;58.0;0
149.0;33.0;52.0;0
126.0;75.0;16.0;0
143.0;44.0;43.0;1
150.0;35.0;42.0;0
138.0;43.0;37.0;2
121.0;30.0;49.0;2
112.0;49.0;32.0;0
100.0;28.0;6.0;2
82.0;47.0;31.0;2
145.0;35.0;50.0;0
99.0;65.0;42.0;1
141.0;47.0;41.0;1
101.0;60.0;20.0;2
148.0;31.0;54.0;0
101.0;20.0;14.0;2
129.0;86.0;15.0;0
151.0;32.0;53.0;0
111.0;37.0;16.0;1
114.0;59.0;16.0;1
133.0;81.0;36.0;0
143.0;35.0;52.0;0
133.0;41.0;40.0;1
111.0;65.0;26.0;2
113.0;23.0;39.0;0
123.0;71.0;1.0;0
151.0;48.0;56.0;2
101.0;41.0;27.0;1
107.0;82.0;1.0;0
95.0;30.0;14.0;1
100.0;73.0;25.0;0
126.0;51.0;9.0;2
105.0;45.0;16.0;1
130.0;32.0;24.0;0
127.0;38.0;50.0;2
93.0;21.0;16.0;2
114.0;41.0;9.0;1
143.0;50.0;42.0;1
106.0;54.0;55.0;2
136.0;46.0;38.0;1
120.0;32.0;21.0;1
122.0;24.0;27.0;0
152.0;48.0;15.0;2
106.0;38.0;31.0;0
121.0;24.0;30.0;2
161.0;42.0;44.0;2
118.0;46.0;15.0;1
98.0;17.0;19.0;2
105.0;51.0;31.0;1
117.0;45.0;1.0;1
95.0;21.0;5.0;2
96.0;21.0;23.0;2
99.0;20.0;19.0;2
99.0;22.0;13.0;2
116.0;71.0;21.0;0
106.0;26.0;20.0;0
109.0;41.0;24.0;0
139.0;46.0;40.0;1
146.0;30.0;55.0;0
152.0;34.0;52.0;0
98.0;31.0;16.0;2
115.0;76.0;48.0;2
106.0;39.0;24.0;1
131.0;46.0;43.0;1
98.0;62.0;39.0;1
136.0;40.0;64.0;2
127.0;64.0;16.0;0
131.0;75.0;4.0;2
135.0;37.0;47.0;1
134.0;46.0;42.0;1
133.0;88.0;29.0;2
119.0;32.0;26.0;0
116.0;79.0;52.0;2
108.0;79.0;19.0;0
150.0;31.0;55.0;0
114.0;61.0;38.0;2
156.0;70.0;54.0;2
133.0;28.0;31.0;0
118.0;23.0;13.0;0
103.0;40.0;8.0;2
129.0;65.0;17.0;0
137.0;62.0;15.0;2
140.0;47.0;44.0;1
106.0;51.0;6.0;1
110.0;60.0;24.0;1
147.0;39.0;35.0;1
128.0;32.0;32.0;0
104.0;36.0;16.0;1
124.0;39.0;6.0;1
130.0;43.0;56.0;2
127.0;81.0;21.0;0
124.0;76.0;8.0;0
122.0;51.0;17.0;1
101.0;23.0;11.0;2
139.0;63.0;55.0;2
134.0;45.0;30.0;2
111.0;59.0;27.0;1
148.0;40.0;46.0;0
128.0;35.0;21.0;0
116.0;33.0;6.0;1
107.0;21.0;13.0;2
145.0;36.0;47.0;0
140.0;37.0;40.0;1
156.0;30.0;53.0;0
100.0;21.0;1.0;2
132.0;51.0;35.0;1
117.0;22.0;41.0;0
100.0;53.0;14.0;1
96.0;42.0;39.0;2
103.0;48.0;26.0;2
109.0;38.0;33.0;1
100.0;43.0;48.0;2
149.0;33.0;54.0;0
129.0;75.0;57.0;2
100.0;69.0;37.0;1
115.0;40.0;10.0;1
101.0;29.0;7.0;2
104.0;26.0;10.0;2
99.0;25.0;10.0;2
145.0;47.0;42.0;1
99.0;26.0;17.0;1
97.0;20.0;19.0;2
111.0;29.0;10.0;0
134.0;52.0;46.0;2
97.0;16.0;14.0;2
141.0;44.0;39.0;1
141.0;40.0;39.0;1
114.0;23.0;34.0;0
116.0;70.0;18.0;0
127.0;58.0;44.0;2
98.0;42.0;16.0;1
118.0;49.0;20.0;1
108.0;41.0;13.0;1
108.0;28.0;12.0;2
123.0;37.0;32.0;2
122.0;75.0;32.0;0
146.0;81.0;18.0;0
117.0;70.0;15.0;2
126.0;90.0;23.0;0
152.0;34.0;53.0;0
123.0;63.0;2.0;0
94.0;16.0;9.0;2
140.0;51.0;45.0;1
133.0;57.0;1.0;2
88.0;38.0;15.0;1
101.0;22.0;11.0;2
103.0;52.0;35.0;2
124.0;52.0;31.0;1
122.0;66.0;53.0;2
147.0;32.0;44.0;0
133.0;20.0;24.0;0
116.0;73.0;17.0;0
154.0;33.0;53.0;0
108.0;53.0;37.0;2
123.0;28.0;48.0;2
140.0;52.0;43.0;1
116.0;78.0;9.0;0
128.0;87.0;26.0;2
111.0;47.0;22.0;1
100.0;32.0;7.0;1
108.0;42.0;19.0;1
140.0;67.0;22.0;2
134.0;35.0;35.0;0
127.0;16.0;16.0;0
151.0;42.0;47.0;0
143.0;40.0;53.0;0
130.0;37.0;49.0;2
110.0;39.0;23.0;1
123.0;51.0;37.0;2
145.0;50.0;48.0;1
112.0;39.0;24.0;1
141.0;52.0;26.0;2
123.0;41.0;25.0;1
102.0;35.0;16.0;2
112.0;47.0;23.0;1
155.0;33.0;42.0;0
122.0;23.0;11.0;0
146.0;36.0;47.0;0
117.0;42.0;9.0;1
105.0;27.0;17.0;2
104.0;36.0;17.0;1
98.0;19.0;14.0;2
103.0;25.0;16.0;2
126.0;76.0;27.0;0
125.0;58.0;56.0;2
107.0;40.0;38.0;1
101.0;25.0;22.0;1
102.0;38.0;24.0;1
95.0;41.0;17.0;1
147.0;34.0;52.0;0
123.0;59.0;38.0;2
113.0;36.0;15.0;1
90.0;39.0;14.0;1
122.0;74.0;19.0;0
133.0;16.0;19.0;0
135.0;62.0;34.0;2
97.0;30.0;13.0;2
123.0;52.0;45.0;2
107.0;57.0;24.0;1
140.0;58.0;33.0;2
117.0;32.0;16.0;1
100.0;26.0;15.0;2
118.0;34.0;27.0;0
121.0;32.0;15.0;0
150.0;34.0;53.0;0
147.0;30.0;57.0;0
97.0;20.0;8.0;2
134.0;50.0;1.0;2
111.0;16.0;35.0;0
128.0;37.0;27.0;0
119.0;68.0;24.0;2
128.0;66.0;15.0;0
135.0;41.0;41.0;1
119.0;85.0;18.0;0
108.0;42.0;5.0;1
107.0;39.0;1.0;1
102.0;25.0;11.0;2
145.0;43.0;42.0;1
117.0;54.0;24.0;1
137.0;46.0;37.0;1
129.0;66.0;5.0;0
96.0;26.0;12.0;2
124.0;24.0;34.0;0
136.0;48.0;15.0;1
138.0;43.0;27.0;2
110.0;54.0;13.0;1
147.0;37.0;51.0;0
125.0;56.0;26.0;2
137.0;59.0;1.0;2
105.0;22.0;17.0;2
103.0;25.0;15.0;2
138.0;50.0;41.0;1
140.0;36.0;34.0;1
96.0;32.0;12.0;1
146.0;29.0;54.0;0
126.0;76.0;52.0;2
127.0;18.0;36.0;0
136.0;58.0;57.0;2
125.0;54.0;36.0;1
124.0;87.0;23.0;0
144.0;33.0;40.0;1
117.0;37.0;36.0;2
153.0;33.0;40.0;0
122.0;65.0;51.0;2
102.0;18.0;35.0;0
110.0;48.0;43.0;2
117.0;58.0;55.0;2
146.0;40.0;47.0;0
109.0;17.0;13.0;2
157.0;37.0;25.0;2
115.0;24.0;31.0;0
114.0;78.0;26.0;0
117.0;48.0;11.0;1
112.0;54.0;40.0;1
113.0;52.0;22.0;1
113.0;80.0;17.0;0
136.0;47.0;28.0;1
118.0;85.0;30.0;0
124.0;88.0;24.0;0
147.0;41.0;49.0;0
103.0;20.0;8.0;2
104.0;22.0;23.0;2
149.0;27.0;53.0;0
141.0;45.0;46.0;1
148.0;73.0;46.0;2
106.0;68.0;18.0;1
111.0;21.0;28.0;0
123.0;35.0;34.0;0
115.0;72.0;27.0;0
103.0;29.0;26.0;2
138.0;49.0;37.0;1
122.0;29.0;30.0;0
98.0;65.0;18.0;2
139.0;42.0;50.0;2
148.0;35.0;50.0;0
156.0;38.0;50.0;0
125.0;26.0;42.0;0
148.0;33.0;51.0;0
115.0;58.0;36.0;1
133.0;43.0;26.0;2
123.0;59.0;16.0;0
154.0;76.0;54.0;2
113.0;42.0;1.0;1
87.0;28.0;21.0;2
117.0;44.0;10.0;1
99.0;20.0;9.0;2
128.0;34.0;33.0;2
129.0;80.0;53.0;2
108.0;49.0;8.0;1
124.0;36.0;23.0;0
156.0;34.0;61.0;0
118.0;19.0;26.0;0
91.0;28.0;13.0;2
145.0;49.0;41.0;1
151.0;39.0;57.0;0
129.0;41.0;45.0;2
99.0;18.0;18.0;2
112.0;24.0;13.0;2
110.0;44.0;27.0;1
160.0;64.0;27.0;2
131.0;46.0;20.0;2
160.0;39.0;38.0;0
107.0;34.0;15.0;1
118.0;56.0;25.0;1
100.0;19.0;13.0;2
97.0;26.0;12.0;2
122.0;34.0;40.0;2
119.0;32.0;12.0;2
117.0;60.0;51.0;2
144.0;58.0;12.0;2
122.0;56.0;47.0;2
97.0;20.0;20.0;2
130.0;36.0;50.0;1
119.0;84.0;16.0;0
149.0;52.0;35.0;2
97.0;34.0;9.0;1
140.0;42.0;37.0;1
155.0;32.0;51.0;0
139.0;53.0;28.0;2
122.0;100.0;33.0;2
104.0;50.0;25.0;1
116.0;55.0;21.0;1
93.0;27.0;22.0;2
140.0;41.0;44.0;1
136.0;49.0;71.0;2
108.0;47.0;14.0;1
97.0;25.0;17.0;2
114.0;36.0;38.0;0
144.0;38.0;29.0;1
109.0;63.0;17.0;2
104.0;61.0;36.0;1
122.0;38.0;32.0;1
98.0;28.0;18.0;2
156.0;30.0;59.0;0
121.0;38.0;12.0;1
146.0;40.0;38.0;1
100.0;18.0;16.0;2
128.0;100.0;21.0;0
129.0;37.0;36.0;1
100.0;47.0;20.0;1
124.0;91.0;20.0;0
134.0;47.0;38.0;1
104.0;54.0;44.0;1
152.0;30.0;54.0;0
123.0;22.0;28.0;0
99.0;46.0;27.0;1
114.0;48.0;8.0;1
117.0;38.0;18.0;1
120.0;75.0;23.0;0
146.0;37.0;49.0;0
137.0;45.0;38.0;1
99.0;28.0;30.0;0
103.0;60.0;13.0;1
121.0;52.0;34.0;1
93.0;55.0;35.0;2
145.0;46.0;47.0;1
112.0;61.0;24.0;1
118.0;82.0;26.0;2
114.0;51.0;35.0;2
111.0;43.0;40.0;2
145.0;35.0;47.0;0
152.0;100.0;32.0;2
145.0;40.0;34.0;1
112.0;61.0;20.0;1
130.0;50.0;39.0;1
145.0;44.0;49.0;2
142.0;51.0;39.0;1
112.0;64.0;13.0;0
106.0;31.0;13.0;2
120.0;41.0;20.0;0
132.0;56.0;47.0;2
151.0;33.0;52.0;0
100.0;34.0;53.0;2
112.0;50.0;26.0;1
138.0;46.0;37.0;1
122.0;62.0;43.0;2
118.0;41.0;26.0;1
107.0;40.0;8.0;1
99.0;17.0;13.0;2
122.0;55.0;21.0;1
103.0;26.0;16.0;2
89.0;42.0;22.0;1
122.0;30.0;22.0;0
124.0;51.0;57.0;2
147.0;53.0;42.0;1
142.0;51.0;38.0;1
145.0;36.0;47.0;0
96.0;51.0;45.0;1
109.0;39.0;15.0;1
123.0;49.0;17.0;1
129.0;59.0;41.0;2
127.0;32.0;26.0;1
124.0;57.0;36.0;2
99.0;20.0;15.0;2
131.0;63.0;34.0;2
137.0;41.0;49.0;1
127.0;80.0;11.0;0
119.0;16.0;32.0;0
106.0;37.0;26.0;1
122.0;46.0;42.0;2
147.0;37.0;46.0;1
121.0;49.0;46.0;2
129.0;53.0;56.0;2
137.0;49.0;39.0;1
155.0;32.0;52.0;0
119.0;94.0;32.0;2
131.0;45.0;32.0;2
111.0;83.0;24.0;0
147.0;48.0;47.0;1
127.0;53.0;48.0;2
146.0;46.0;38.0;1
127.0;31.0;24.0;0
95.0;20.0;17.0;2
103.0;23.0;14.0;2
133.0;30.0;47.0;2
149.0;37.0;51.0;0
109.0;20.0;11.0;2
141.0;45.0;35.0;1
143.0;46.0;37.0;1
123.0;70.0;1.0;0
140.0;44.0;41.0;2
146.0;38.0;52.0;0
103.0;23.0;17.0;2
133.0;35.0;53.0;2
131.0;28.0;46.0;2
119.0;53.0;12.0;1
119.0;46.0;64.0;2
124.0;36.0;6.0;1
110.0;37.0;9.0;1
142.0;45.0;38.0;1
140.0;51.0;43.0;1
154.0;33.0;55.0;0
99.0;27.0;12.0;2
158.0;35.0;49.0;0
133.0;37.0;50.0;1
117.0;62.0;30.0;2
122.0;46.0;20.0;1
109.0;38.0;1.0;1
115.0;56.0;10.0;1
131.0;65.0;37.0;2
115.0;26.0;7.0;1
146.0;54.0;36.0;1
152.0;45.0;50.0;0
107.0;28.0;19.0;2
129.0;69.0;16.0;0
128.0;91.0;38.0;2
122.0;46.0;54.0;2
111.0;48.0;38.0;1
118.0;78.0;3.0;0
146.0;29.0;56.0;0
104.0;28.0;26.0;2
101.0;32.0;18.0;1
121.0;34.0;18.0;1
125.0;16.0;32.0;0
134.0;32.0;49.0;1
139.0;42.0;39.0;1
115.0;16.0;25.0;0
128.0;40.0;58.0;2
151.0;33.0;50.0;0
126.0;31.0;26.0;2
119.0;72.0;7.0;2
106.0;26.0;32.0;0
115.0;40.0;34.0;2
139.0;41.0;44.0;1
104.0;29.0;12.0;2
124.0;64.0;43.0;2
111.0;58.0;26.0;1
120.0;50.0;51.0;2
112.0;33.0;60.0;0
148.0;36.0;50.0;0
110.0;59.0;28.0;1
127.0;44.0;40.0;1
116.0;16.0;18.0;0
111.0;32.0;30.0;1
99.0;30.0;18.0;1
152.0;55.0;51.0;2
153.0;39.0;50.0;0
112.0;61.0;32.0;1
117.0;68.0;53.0;2
136.0;46.0;39.0;1
113.0;22.0;30.0;0
106.0;83.0;25.0;0
128.0;55.0;35.0;2
124.0;21.0;33.0;0
143.0;28.0;37.0;1
153.0;30.0;51.0;0
148.0;63.0;63.0;2
118.0;87.0;3.0;2
147.0;37.0;59.0;2
100.0;60.0;20.0;1
100.0;47.0;5.0;1
97.0;22.0;11.0;2
101.0;85.0;34.0;2
116.0;71.0;7.0;0
154.0;31.0;50.0;0
149.0;38.0;51.0;0
126.0;53.0;29.0;2
114.0;25.0;30.0;0
121.0;54.0;23.0;1
115.0;70.0;33.0;0
151.0;43.0;52.0;2
117.0;43.0;20.0;0
152.0;33.0;22.0;2
120.0;83.0;23.0;0
107.0;31.0;21.0;2
114.0;28.0;14.0;2
139.0;41.0;41.0;1
103.0;52.0;21.0;1
97.0;23.0;12.0;1
136.0;45.0;36.0;1
111.0;57.0;25.0;2
130.0;45.0;39.0;0
103.0;27.0;9.0;2
120.0;42.0;28.0;1
120.0;89.0;12.0;0
133.0;45.0;46.0;1
108.0;45.0;5.0;1
154.0;32.0;42.0;2
118.0;77.0;22.0;0
153.0;41.0;48.0;0
132.0;44.0;36.0;2
120.0;71.0;19.0;0
126.0;41.0;27.0;0
118.0;64.0;29.0;1
97.0;27.0;10.0;2
115.0;48.0;10.0;1
127.0;84.0;34.0;2
109.0;48.0;17.0;1
120.0;71.0;39.0;2
127.0;28.0;35.0;0
143.0;35.0;47.0;0
123.0;35.0;41.0;0
148.0;37.0;44.0;0
118.0;33.0;37.0;0
151.0;30.0;54.0;0
125.0;63.0;49.0;2
106.0;59.0;38.0;1
129.0;77.0;27.0;0
149.0;35.0;45.0;0
134.0;46.0;30.0;2
97.0;18.0;10.0;2
111.0;46.0;25.0;2
153.0;46.0;43.0;1
106.0;18.0;9.0;2
150.0;27.0;49.0;0
110.0;50.0;31.0;1
109.0;41.0;9.0;1
100.0;52.0;24.0;2
98.0;26.0;11.0;2
119.0;16.0;20.0;0
125.0;29.0;26.0;2
136.0;41.0;37.0;1
149.0;42.0;55.0;0
106.0;56.0;25.0;1
112.0;24.0;27.0;0
136.0;50.0;48.0;1
99.0;32.0;6.0;2
105.0;58.0;40.0;1
99.0;45.0;15.0;1
113.0;63.0;3.0;2
148.0;35.0;48.0;0
145.0;34.0;47.0;0
99.0;63.0;19.0;1
130.0;21.0;29.0;0
97.0;26.0;8.0;2
148.0;38.0;51.0;0
144.0;38.0;48.0;0
129.0;22.0;28.0;0
145.0;33.0;51.0;0
134.0;42.0;39.0;1
153.0;30.0;57.0;0
144.0;61.0;51.0;2
110.0;42.0;18.0;1
105.0;66.0;14.0;1
114.0;83.0;21.0;0
154.0;37.0;47.0;0
111.0;60.0;26.0;0
92.0;18.0;27.0;2
130.0;71.0;14.0;0
121.0;39.0;29.0;1
101.0;29.0;15.0;2
106.0;39.0;5.0;1
140.0;43.0;39.0;1
114.0;41.0;64.0;2
123.0;68.0;25.0;0
102.0;44.0;14.0;1
119.0;52.0;11.0;1
140.0;59.0;24.0;2
101.0;53.0;16.0;1
100.0;51.0;27.0;1
119.0;75.0;36.0;2
108.0;41.0;19.0;1
114.0;76.0;17.0;0
107.0;40.0;35.0;0
96.0;26.0;10.0;2
127.0;28.0;29.0;0
114.0;71.0;46.0;2
129.0;21.0;25.0;0
117.0;31.0;23.0;0
153.0;37.0;46.0;0
107.0;27.0;16.0;2
132.0;45.0;48.0;1
135.0;36.0;38.0;1
148.0;31.0;49.0;0
116.0;44.0;40.0;1
126.0;78.0;42.0;2
117.0;58.0;16.0;1
128.0;52.0;59.0;2
126.0;58.0;16.0;1
119.0;80.0;17.0;0
122.0;71.0;30.0;2
152.0;43.0;42.0;1
152.0;31.0;51.0;0
148.0;39.0;52.0;0
102.0;27.0;19.0;2
99.0;29.0;10.0;2
120.0;44.0;18.0;0
104.0;50.0;25.0;1
118.0;35.0;17.0;1
106.0;59.0;22.0;1
155.0;36.0;51.0;0
158.0;30.0;52.0;0
137.0;40.0;40.0;1
151.0;37.0;42.0;0
130.0;34.0;33.0;2
121.0;36.0;18.0;1
105.0;28.0;21.0;1
102.0;48.0;28.0;1
119.0;52.0;42.0;2
148.0;22.0;21.0;2
128.0;41.0;1.0;1
122.0;46.0;15.0;1
135.0;49.0;44.0;1
114.0;31.0;5.0;1
130.0;46.0;42.0;1
129.0;60.0;17.0;0
148.0;36.0;51.0;0
124.0;39.0;30.0;0
105.0;39.0;12.0;1
94.0;21.0;12.0;2
131.0;77.0;26.0;0
132.0;70.0;4.0;0
107.0;68.0;19.0;0
152.0;34.0;53.0;0
101.0;24.0;23.0;2
114.0;81.0;33.0;0
104.0;18.0;23.0;2
103.0;50.0;23.0;1
101.0;78.0;19.0;0
102.0;65.0;17.0;2
152.0;38.0;52.0;0
116.0;48.0;6.0;1
88.0;63.0;31.0;1
118.0;50.0;37.0;0
109.0;70.0;36.0;2
99.0;39.0;12.0;2
156.0;38.0;49.0;0
146.0;38.0;49.0;0
126.0;81.0;11.0;0
100.0;73.0;23.0;2
107.0;48.0;5.0;1
108.0;37.0;12.0;1
141.0;51.0;42.0;2
98.0;42.0;10.0;1
123.0;45.0;29.0;1
113.0;23.0;30.0;0
141.0;60.0;30.0;2
100.0;22.0;10.0;2
123.0;42.0;35.0;0
101.0;21.0;23.0;2
99.0;48.0;31.0;2
146.0;30.0;55.0;0
156.0;37.0;53.0;0
137.0;42.0;44.0;1
130.0;62.0;44.0;2
111.0;46.0;16.0;1
115.0;84.0;18.0;0
138.0;41.0;46.0;1
141.0;45.0;35.0;1
110.0;42.0;24.0;1
101.0;25.0;28.0;2
93.0;22.0;15.0;2
140.0;49.0;48.0;1
116.0;29.0;25.0;0
138.0;41.0;38.0;1
134.0;52.0;25.0;2
131.0;76.0;23.0;0
102.0;24.0;13.0;2
106.0;26.0;19.0;2
132.0;80.0;31.0;0
124.0;38.0;32.0;0
101.0;16.0;11.0;2
112.0;46.0;21.0;1
113.0;22.0;29.0;0
98.0;53.0;26.0;1
121.0;57.0;17.0;2
153.0;38.0;57.0;0
132.0;68.0;23.0;2
129.0;73.0;16.0;0
152.0;29.0;47.0;0
116.0;47.0;49.0;2
156.0;39.0;59.0;0
146.0;35.0;47.0;0
135.0;42.0;43.0;1
108.0;36.0;45.0;1
120.0;52.0;54.0;2
121.0;77.0;23.0;0
116.0;45.0;16.0;1
155.0;58.0;42.0;2
106.0;33.0;20.0;1
111.0;26.0;11.0;2
112.0;47.0;32.0;0
122.0;48.0;24.0;1
127.0;57.0;43.0;2
120.0;46.0;24.0;1
97.0;23.0;9.0;2
133.0;54.0;36.0;2
132.0;18.0;68.0;2
88.0;55.0;29.0;2
131.0;41.0;39.0;1
140.0;50.0;65.0;2
120.0;76.0;11.0;0
108.0;71.0;24.0;0
121.0;69.0;14.0;0
141.0;52.0;38.0;1
111.0;24.0;30.0;0
140.0;43.0;52.0;1
152.0;29.0;45.0;0
114.0;31.0;2.0;1
124.0;78.0;27.0;0
147.0;41.0;53.0;0
116.0;58.0;36.0;2
151.0;54.0;44.0;1
144.0;46.0;35.0;1
133.0;64.0;49.0;2
108.0;37.0;29.0;1
149.0;41.0;49.0;0
118.0;33.0;6.0;1
109.0;29.0;9.0;2
122.0;57.0;9.0;1
115.0;39.0;7.0;1
125.0;16.0;37.0;0
120.0;44.0;28.0;0
132.0;43.0;27.0;2
106.0;65.0;55.0;2
102.0;16.0;20.0;2
98.0;29.0;19.0;2
125.0;75.0;22.0;0
130.0;66.0;37.0;2
104.0;28.0;6.0;2
142.0;39.0;37.0;1
113.0;31.0;19.0;0
81.0;52.0;21.0;1
108.0;39.0;1.0;1
87.0;80.0;33.0;2
119.0;96.0;15.0;0
146.0;38.0;37.0;2
105.0;24.0;43.0;1
127.0;84.0;12.0;0
117.0;35.0;35.0;0
127.0;26.0;32.0;0
112.0;35.0;31.0;0
131.0;50.0;32.0;2
139.0;53.0;44.0;1
126.0;22.0;31.0;0
106.0;43.0;14.0;1
116.0;71.0;20.0;1
114.0;48.0;28.0;1
100.0;53.0;17.0;1
136.0;47.0;45.0;1
104.0;25.0;21.0;2
149.0;32.0;59.0;0
116.0;34.0;27.0;0
125.0;47.0;22.0;2
106.0;43.0;13.0;1
116.0;52.0;4.0;2
128.0;25.0;33.0;2
107.0;79.0;11.0;0
121.0;46.0;43.0;2
119.0;69.0;9.0;0
153.0;33.0;48.0;0
117.0;50.0;20.0;1
119.0;50.0;1.0;1
115.0;53.0;36.0;2
126.0;35.0;28.0;0
127.0;24.0;36.0;0
104.0;16.0;15.0;2
102.0;47.0;23.0;1
135.0;46.0;36.0;1
118.0;77.0;23.0;0
144.0;45.0;35.0;1
150.0;32.0;48.0;0
114.0;43.0;34.0;0
108.0;60.0;38.0;1
98.0;59.0;41.0;2
144.0;46.0;47.0;2
150.0;23.0;49.0;0
153.0;27.0;51.0;0
128.0;42.0;27.0;2
101.0;51.0;16.0;1
123.0;29.0;22.0;0
108.0;46.0;25.0;1
141.0;45.0;38.0;1
137.0;49.0;54.0;1
109.0;23.0;17.0;2
112.0;27.0;43.0;0
116.0;57.0;12.0;1
131.0;63.0;40.0;2
160.0;50.0;43.0;2
134.0;42.0;24.0;0
138.0;64.0;58.0;2
112.0;73.0;21.0;0
138.0;44.0;35.0;1
118.0;38.0;45.0;2
150.0;41.0;40.0;1
111.0;65.0;15.0;1
127.0;27.0;23.0;0
109.0;40.0;7.0;1
124.0;44.0;53.0;2
110.0;24.0;39.0;0
131.0;47.0;16.0;0
123.0;30.0;36.0;0
113.0;69.0;21.0;0
117.0;39.0;48.0;2
142.0;46.0;43.0;1
147.0;33.0;48.0;0
98.0;23.0;12.0;2
119.0;58.0;43.0;2
111.0;100.0;43.0;2
147.0;80.0;30.0;2
106.0;41.0;21.0;1
105.0;33.0;12.0;1
150.0;41.0;45.0;0
152.0;62.0;38.0;2
115.0;40.0;4.0;1
98.0;20.0;20.0;2
115.0;42.0;25.0;1
153.0;33.0;47.0;0
135.0;28.0;26.0;0
91.0;54.0;19.0;1
101.0;21.0;15.0;2
125.0;55.0;52.0;2
128.0;79.0;34.0;0
98.0;28.0;20.0;2
128.0;63.0;56.0;2
119.0;86.0;45.0;2
146.0;43.0;31.0;1
139.0;47.0;35.0;1
153.0;76.0;26.0;2
121.0;50.0;22.0;1
124.0;85.0;4.0;0
138.0;47.0;52.0;1
98.0;48.0;16.0;1
120.0;42.0;50.0;2
134.0;54.0;45.0;2
99.0;19.0;10.0;2
108.0;39.0;15.0;1
120.0;18.0;38.0;0
133.0;60.0;38.0;2
125.0;81.0;25.0;0
95.0;54.0;13.0;1
99.0;58.0;24.0;1
122.0;80.0;5.0;0
125.0;70.0;28.0;0
130.0;44.0;52.0;2
99.0;29.0;33.0;2
111.0;51.0;27.0;1
152.0;35.0;50.0;0
124.0;27.0;31.0;2
122.0;88.0;3.0;0
113.0;75.0;23.0;0
129.0;83.0;12.0;0
109.0;64.0;18.0;0
113.0;68.0;17.0;0
102.0;24.0;18.0;1
136.0;53.0;45.0;2
146.0;29.0;51.0;0
145.0;37.0;55.0;0
126.0;37.0;27.0;0
130.0;53.0;48.0;2
144.0;46.0;49.0;1
104.0;33.0;1.0;1
155.0;29.0;48.0;0
118.0;43.0;24.0;0
118.0;73.0;23.0;0
98.0;20.0;20.0;2
150.0;35.0;53.0;0
113.0;42.0;25.0;1
133.0;52.0;46.0;1
104.0;40.0;6.0;1
152.0;32.0;50.0;0
121.0;40.0;38.0;2
